county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Jefferson,Oliver Township,U.S. House,15,REP,Glenn GT Thompson,599,,523,3,73
Jefferson,Oliver Township,U.S. House,15,,Write-Ins,1,,1,0,0
Jefferson,Oliver Township,State Senate,41,REP,Joe Pittman,604,,529,3,72
Jefferson,Oliver Township,State Senate,41,,Write-Ins,7,,3,0,4
Jefferson,Oliver Township,State House,66,REP,Brian Smith,636,,554,3,79
Jefferson,Oliver Township,State House,66,,Write-Ins,4,,3,0,1
Jefferson,Oliver Township,Registered Voters,,,,768,,,,
Jefferson,Perry Township,Ballots Cast,,,,699,,584,0,115
Jefferson,Perry Township,President,,DEM,Kamala D Harris / Tim Walz,97,,67,0,30
Jefferson,Perry Township,President,,REP,Donald J Trump / JD Vance,591,,509,0,82
Jefferson,Perry Township,President,,LIB,Chase Oliver / Mike ter Maat,5,,5,0,0
Jefferson,Perry Township,President,,GRN,Jill Stein / Rudolph Ware,3,,2,0,1
Jefferson,Perry Township,President,,,Write-Ins,3,,1,0,2
Jefferson,Perry Township,U.S. Senate,,DEM,Robert P Casey Jr,102,,71,0,31
Jefferson,Perry Township,U.S. Senate,,REP,Dave McCormick,584,,502,0,82
Jefferson,Perry Township,U.S. Senate,,LIB,John C Thomas,4,,4,0,0
Jefferson,Perry Township,U.S. Senate,,GRN,Leila Hazou,4,,3,0,1
Jefferson,Perry Township,U.S. Senate,,CST,Marty Selker,2,,1,0,1
Jefferson,Perry Township,U.S. Senate,,,Write-Ins,2,,2,0,0
Jefferson,Perry Township,U.S. House,15,DEM,Zach Womer,92,,63,0,29
Jefferson,Perry Township,U.S. House,15,REP,Glenn GT Thompson,590,,506,0,84
Jefferson,Perry Township,U.S. House,15,,Write-Ins,3,,1,0,2
Jefferson,Perry Township,State Senate,41,REP,Joe Pittman,613,,519,0,94
Jefferson,Perry Township,State Senate,41,,Write-Ins,5,,4,0,1
Jefferson,Perry Township,State House,66,REP,Brian Smith,643,,546,0,97
Jefferson,Perry Township,State House,66,,Write-Ins,6,,5,0,1
Jefferson,Perry Township,Registered Voters,,,,811,,,,
Jefferson,Pinecreek Township,Ballots Cast,,,,582,,451,0,131
Jefferson,Pinecreek Township,President,,DEM,Kamala D Harris / Tim Walz,101,,68,0,33
Jefferson,Pinecreek Township,President,,REP,Donald J Trump / JD Vance,474,,377,0,97
Jefferson,Pinecreek Township,President,,LIB,Chase Oliver / Mike ter Maat,5,,4,0,1
Jefferson,Pinecreek Township,President,,GRN,Jill Stein / Rudolph Ware,1,,1,0,0
Jefferson,Pinecreek Township,President,,,Write-Ins,0,,0,0,0
Jefferson,Pinecreek Township,U.S. Senate,,DEM,Robert P Casey Jr,97,,61,0,36
Jefferson,Pinecreek Township,U.S. Senate,,REP,Dave McCormick,463,,373,0,90
Jefferson,Pinecreek Township,U.S. Senate,,LIB,John C Thomas,14,,11,0,3
Jefferson,Pinecreek Township,U.S. Senate,,GRN,Leila Hazou,0,,0,0,0
Jefferson,Pinecreek Township,U.S. Senate,,CST,Marty Selker,3,,2,0,1
Jefferson,Pinecreek Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Pinecreek Township,U.S. House,15,DEM,Zach Womer,94,,60,0,34
Jefferson,Pinecreek Township,U.S. House,15,REP,Glenn GT Thompson,477,,384,0,93
Jefferson,Pinecreek Township,U.S. House,15,,Write-Ins,1,,1,0,0
Jefferson,Pinecreek Township,State Senate,25,DEM,William McGill,73,,41,0,32
Jefferson,Pinecreek Township,State Senate,25,REP,Cris Dush,497,,401,0,96
Jefferson,Pinecreek Township,State Senate,25,,Write-Ins,1,,1,0,0
Jefferson,Pinecreek Township,State House,66,REP,Brian Smith,513,,408,0,105
Jefferson,Pinecreek Township,State House,66,,Write-Ins,10,,6,0,4
Jefferson,Pinecreek Township,Registered Voters,,,,684,,,,
Jefferson,Polk Township,Ballots Cast,,,,168,,137,3,28
Jefferson,Polk Township,President,,DEM,Kamala D Harris / Tim Walz,26,,17,1,8
Jefferson,Polk Township,President,,REP,Donald J Trump / JD Vance,136,,114,2,20
Jefferson,Polk Township,President,,LIB,Chase Oliver / Mike ter Maat,2,,2,0,0
Jefferson,Polk Township,President,,GRN,Jill Stein / Rudolph Ware,2,,2,0,0
Jefferson,Polk Township,President,,,Write-Ins,2,,2,0,0
Jefferson,Polk Township,U.S. Senate,,DEM,Robert P Casey Jr,28,,19,1,8
Jefferson,Polk Township,U.S. Senate,,REP,Dave McCormick,130,,109,2,19
Jefferson,Polk Township,U.S. Senate,,LIB,John C Thomas,6,,6,0,0
Jefferson,Polk Township,U.S. Senate,,GRN,Leila Hazou,1,,1,0,0
Jefferson,Polk Township,U.S. Senate,,CST,Marty Selker,0,,0,0,0
Jefferson,Polk Township,U.S. Senate,,,Write-Ins,1,,1,0,0
Jefferson,Polk Township,U.S. House,15,DEM,Zach Womer,27,,18,1,8
Jefferson,Polk Township,U.S. House,15,REP,Glenn GT Thompson,133,,111,2,20
Jefferson,Polk Township,U.S. House,15,,Write-Ins,3,,3,0,0
Jefferson,Polk Township,State Senate,25,DEM,William McGill,24,,15,1,8
Jefferson,Polk Township,State Senate,25,REP,Cris Dush,137,,115,2,20
Jefferson,Polk Township,State Senate,25,,Write-Ins,2,,2,0,0
Jefferson,Polk Township,State House,66,REP,Brian Smith,147,,122,2,23
Jefferson,Polk Township,State House,66,,Write-Ins,3,,3,0,0
Jefferson,Polk Township,Registered Voters,,,,194,,,,
Jefferson,Porter Township,Ballots Cast,,,,157,,145,1,11
Jefferson,Porter Township,President,,DEM,Kamala D Harris / Tim Walz,14,,9,0,5
Jefferson,Porter Township,President,,REP,Donald J Trump / JD Vance,142,,135,1,6
Jefferson,Porter Township,President,,LIB,Chase Oliver / Mike ter Maat,1,,1,0,0
Jefferson,Porter Township,President,,GRN,Jill Stein / Rudolph Ware,0,,0,0,0
Jefferson,Porter Township,President,,,Write-Ins,0,,0,0,0
Jefferson,Porter Township,U.S. Senate,,DEM,Robert P Casey Jr,17,,12,0,5
Jefferson,Porter Township,U.S. Senate,,REP,Dave McCormick,134,,127,1,6
Jefferson,Porter Township,U.S. Senate,,LIB,John C Thomas,3,,3,0,0
Jefferson,Porter Township,U.S. Senate,,GRN,Leila Hazou,1,,1,0,0
Jefferson,Porter Township,U.S. Senate,,CST,Marty Selker,1,,1,0,0
Jefferson,Porter Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Porter Township,U.S. House,15,DEM,Zach Womer,13,,8,0,5
Jefferson,Porter Township,U.S. House,15,REP,Glenn GT Thompson,138,,131,1,6
Jefferson,Porter Township,U.S. House,15,,Write-Ins,1,,1,0,0
Jefferson,Porter Township,State Senate,41,REP,Joe Pittman,140,,130,1,9
Jefferson,Porter Township,State Senate,41,,Write-Ins,2,,2,0,0
Jefferson,Porter Township,State House,66,REP,Brian Smith,145,,135,1,9
Jefferson,Porter Township,State House,66,,Write-Ins,2,,2,0,0
Jefferson,Porter Township,Registered Voters,,,,188,,,,
Jefferson,Punxsutawney Borough 1,Ballots Cast,,,,1105,,856,0,249
Jefferson,Punxsutawney Borough 1,President,,DEM,Kamala D Harris / Tim Walz,322,,209,0,113
Jefferson,Punxsutawney Borough 1,President,,REP,Donald J Trump / JD Vance,772,,641,0,131
Jefferson,Punxsutawney Borough 1,President,,LIB,Chase Oliver / Mike ter Maat,3,,1,0,2
Jefferson,Punxsutawney Borough 1,President,,GRN,Jill Stein / Rudolph Ware,3,,2,0,1
Jefferson,Punxsutawney Borough 1,President,,,Write-Ins,2,,1,0,1
Jefferson,Punxsutawney Borough 1,U.S. Senate,,DEM,Robert P Casey Jr,330,,212,0,118
Jefferson,Punxsutawney Borough 1,U.S. Senate,,REP,Dave McCormick,752,,624,0,128
Jefferson,Punxsutawney Borough 1,U.S. Senate,,LIB,John C Thomas,7,,6,0,1
Jefferson,Punxsutawney Borough 1,U.S. Senate,,GRN,Leila Hazou,5,,5,0,0
Jefferson,Punxsutawney Borough 1,U.S. Senate,,CST,Marty Selker,3,,3,0,0
Jefferson,Punxsutawney Borough 1,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Punxsutawney Borough 1,U.S. House,15,DEM,Zach Womer,274,,174,0,100
Jefferson,Punxsutawney Borough 1,U.S. House,15,REP,Glenn GT Thompson,811,,666,0,145
Jefferson,Punxsutawney Borough 1,U.S. House,15,,Write-Ins,3,,2,0,1
Jefferson,Punxsutawney Borough 1,State Senate,41,REP,Joe Pittman,881,,717,0,164
Jefferson,Punxsutawney Borough 1,State Senate,41,,Write-Ins,19,,11,0,8
Jefferson,Punxsutawney Borough 1,State House,66,REP,Brian Smith,940,,759,0,181
Jefferson,Punxsutawney Borough 1,State House,66,,Write-Ins,20,,11,0,9
Jefferson,Punxsutawney Borough 1,Registered Voters,,,,1441,,,,
Jefferson,Punxsutawney Borough 2,Ballots Cast,,,,832,,637,4,191
Jefferson,Punxsutawney Borough 2,President,,DEM,Kamala D Harris / Tim Walz,235,,146,0,89
Jefferson,Punxsutawney Borough 2,President,,REP,Donald J Trump / JD Vance,587,,485,3,99
Jefferson,Punxsutawney Borough 2,President,,LIB,Chase Oliver / Mike ter Maat,4,,3,1,0
Jefferson,Punxsutawney Borough 2,President,,GRN,Jill Stein / Rudolph Ware,3,,2,0,1
Jefferson,Punxsutawney Borough 2,President,,,Write-Ins,2,,1,0,1
Jefferson,Punxsutawney Borough 2,U.S. Senate,,DEM,Robert P Casey Jr,251,,162,0,89
Jefferson,Punxsutawney Borough 2,U.S. Senate,,REP,Dave McCormick,547,,453,4,90
Jefferson,Punxsutawney Borough 2,U.S. Senate,,LIB,John C Thomas,10,,9,0,1
Jefferson,Punxsutawney Borough 2,U.S. Senate,,GRN,Leila Hazou,5,,2,0,3
Jefferson,Punxsutawney Borough 2,U.S. Senate,,CST,Marty Selker,8,,6,0,2
Jefferson,Punxsutawney Borough 2,U.S. Senate,,,Write-Ins,3,,2,0,1
Jefferson,Punxsutawney Borough 2,U.S. House,15,DEM,Zach Womer,221,,137,0,84
Jefferson,Punxsutawney Borough 2,U.S. House,15,REP,Glenn GT Thompson,591,,487,4,100
Jefferson,Punxsutawney Borough 2,U.S. House,15,,Write-Ins,8,,2,0,6
Jefferson,Punxsutawney Borough 2,State Senate,41,REP,Joe Pittman,673,,536,4,133
Jefferson,Punxsutawney Borough 2,State Senate,41,,Write-Ins,19,,10,0,9
Jefferson,Punxsutawney Borough 2,State House,66,REP,Brian Smith,707,,562,4,141
Jefferson,Punxsutawney Borough 2,State House,66,,Write-Ins,23,,15,0,8
Jefferson,Punxsutawney Borough 2,Registered Voters,,,,1161,,,,
Jefferson,Punxsutawney Borough 3,Ballots Cast,,,,718,,554,1,163
Jefferson,Punxsutawney Borough 3,President,,DEM,Kamala D Harris / Tim Walz,162,,112,1,49
Jefferson,Punxsutawney Borough 3,President,,REP,Donald J Trump / JD Vance,544,,434,0,110
Jefferson,Punxsutawney Borough 3,President,,LIB,Chase Oliver / Mike ter Maat,7,,6,0,1
Jefferson,Punxsutawney Borough 3,President,,GRN,Jill Stein / Rudolph Ware,2,,0,0,2
Jefferson,Punxsutawney Borough 3,President,,,Write-Ins,1,,1,0,0
Jefferson,Punxsutawney Borough 3,U.S. Senate,,DEM,Robert P Casey Jr,172,,125,1,46
Jefferson,Punxsutawney Borough 3,U.S. Senate,,REP,Dave McCormick,521,,413,0,108
Jefferson,Punxsutawney Borough 3,U.S. Senate,,LIB,John C Thomas,8,,5,0,3
Jefferson,Punxsutawney Borough 3,U.S. Senate,,GRN,Leila Hazou,2,,0,0,2
Jefferson,Punxsutawney Borough 3,U.S. Senate,,CST,Marty Selker,7,,7,0,0
Jefferson,Punxsutawney Borough 3,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Punxsutawney Borough 3,U.S. House,15,DEM,Zach Womer,146,,102,1,43
Jefferson,Punxsutawney Borough 3,U.S. House,15,REP,Glenn GT Thompson,556,,440,0,116
Jefferson,Punxsutawney Borough 3,U.S. House,15,,Write-Ins,2,,2,0,0
Jefferson,Punxsutawney Borough 3,State Senate,41,REP,Joe Pittman,600,,468,1,131
Jefferson,Punxsutawney Borough 3,State Senate,41,,Write-Ins,13,,9,0,4
Jefferson,Punxsutawney Borough 3,State House,66,REP,Brian Smith,635,,500,1,134
Jefferson,Punxsutawney Borough 3,State House,66,,Write-Ins,19,,14,0,5
Jefferson,Punxsutawney Borough 3,Registered Voters,,,,949,,,,
Jefferson,Reynoldsville Borough,Ballots Cast,,,,1177,,957,4,216
Jefferson,Reynoldsville Borough,President,,DEM,Kamala D Harris / Tim Walz,286,,195,0,91
Jefferson,Reynoldsville Borough,President,,REP,Donald J Trump / JD Vance,872,,750,4,118
Jefferson,Reynoldsville Borough,President,,LIB,Chase Oliver / Mike ter Maat,8,,5,0,3
Jefferson,Reynoldsville Borough,President,,GRN,Jill Stein / Rudolph Ware,5,,5,0,0
Jefferson,Reynoldsville Borough,President,,,Write-Ins,2,,1,0,1
Jefferson,Reynoldsville Borough,U.S. Senate,,DEM,Robert P Casey Jr,300,,207,0,93
Jefferson,Reynoldsville Borough,U.S. Senate,,REP,Dave McCormick,818,,705,4,109
Jefferson,Reynoldsville Borough,U.S. Senate,,LIB,John C Thomas,35,,27,0,8
Jefferson,Reynoldsville Borough,U.S. Senate,,GRN,Leila Hazou,11,,10,0,1
Jefferson,Reynoldsville Borough,U.S. Senate,,CST,Marty Selker,5,,4,0,1
Jefferson,Reynoldsville Borough,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Reynoldsville Borough,U.S. House,15,DEM,Zach Womer,266,,179,0,87
Jefferson,Reynoldsville Borough,U.S. House,15,REP,Glenn GT Thompson,886,,757,4,125
Jefferson,Reynoldsville Borough,U.S. House,15,,Write-Ins,2,,2,0,0
Jefferson,Reynoldsville Borough,State Senate,25,DEM,William McGill,241,,164,0,77
Jefferson,Reynoldsville Borough,State Senate,25,REP,Cris Dush,897,,759,4,134
Jefferson,Reynoldsville Borough,State Senate,25,,Write-Ins,1,,0,0,1
Jefferson,Reynoldsville Borough,State House,66,REP,Brian Smith,1019,,852,4,163
Jefferson,Reynoldsville Borough,State House,66,,Write-Ins,26,,19,0,7
Jefferson,Reynoldsville Borough,Registered Voters,,,,1587,,,,
Jefferson,Ringgold Township,Ballots Cast,,,,382,,328,0,54
Jefferson,Ringgold Township,President,,DEM,Kamala D Harris / Tim Walz,48,,28,0,20
Jefferson,Ringgold Township,President,,REP,Donald J Trump / JD Vance,330,,298,0,32
Jefferson,Ringgold Township,President,,LIB,Chase Oliver / Mike ter Maat,2,,0,0,2
Jefferson,Ringgold Township,President,,GRN,Jill Stein / Rudolph Ware,0,,0,0,0
Jefferson,Ringgold Township,President,,,Write-Ins,2,,2,0,0
Jefferson,Ringgold Township,U.S. Senate,,DEM,Robert P Casey Jr,47,,30,0,17
Jefferson,Ringgold Township,U.S. Senate,,REP,Dave McCormick,328,,293,0,35
Jefferson,Ringgold Township,U.S. Senate,,LIB,John C Thomas,1,,0,0,1
Jefferson,Ringgold Township,U.S. Senate,,GRN,Leila Hazou,0,,0,0,0
Jefferson,Ringgold Township,U.S. Senate,,CST,Marty Selker,2,,2,0,0
Jefferson,Ringgold Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Ringgold Township,U.S. House,15,DEM,Zach Womer,42,,23,0,19
Jefferson,Ringgold Township,U.S. House,15,REP,Glenn GT Thompson,335,,300,0,35
Jefferson,Ringgold Township,U.S. House,15,,Write-Ins,1,,1,0,0
Jefferson,Ringgold Township,State Senate,41,REP,Joe Pittman,335,,297,0,38
Jefferson,Ringgold Township,State Senate,41,,Write-Ins,2,,0,0,2
Jefferson,Ringgold Township,State House,66,REP,Brian Smith,345,,306,0,39
Jefferson,Ringgold Township,State House,66,,Write-Ins,5,,3,0,2
Jefferson,Ringgold Township,Registered Voters,,,,438,,,,
Jefferson,Rose Township,Ballots Cast,,,,648,,510,0,138
Jefferson,Rose Township,President,,DEM,Kamala D Harris / Tim Walz,112,,72,0,40
Jefferson,Rose Township,President,,REP,Donald J Trump / JD Vance,529,,434,0,95
Jefferson,Rose Township,President,,LIB,Chase Oliver / Mike ter Maat,3,,2,0,1
Jefferson,Rose Township,President,,GRN,Jill Stein / Rudolph Ware,1,,0,0,1
Jefferson,Rose Township,President,,,Write-Ins,1,,1,0,0
Jefferson,Rose Township,U.S. Senate,,DEM,Robert P Casey Jr,112,,73,0,39
Jefferson,Rose Township,U.S. Senate,,REP,Dave McCormick,512,,417,0,95
Jefferson,Rose Township,U.S. Senate,,LIB,John C Thomas,7,,5,0,2
Jefferson,Rose Township,U.S. Senate,,GRN,Leila Hazou,2,,2,0,0
Jefferson,Rose Township,U.S. Senate,,CST,Marty Selker,7,,5,0,2
Jefferson,Rose Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Rose Township,U.S. House,15,DEM,Zach Womer,95,,62,0,33
Jefferson,Rose Township,U.S. House,15,REP,Glenn GT Thompson,531,,427,0,104
Jefferson,Rose Township,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Rose Township,State Senate,25,DEM,William McGill,88,,55,0,33
Jefferson,Rose Township,State Senate,25,REP,Cris Dush,538,,435,0,103
Jefferson,Rose Township,State Senate,25,,Write-Ins,0,,0,0,0
Jefferson,Rose Township,State House,66,REP,Brian Smith,573,,458,0,115
Jefferson,Rose Township,State House,66,,Write-Ins,6,,5,0,1
Jefferson,Rose Township,Registered Voters,,,,789,,,,
Jefferson,Snyder Township,Ballots Cast,,,,1318,,996,0,322
Jefferson,Snyder Township,President,,DEM,Kamala D Harris / Tim Walz,324,,173,0,151
Jefferson,Snyder Township,President,,REP,Donald J Trump / JD Vance,982,,813,0,169
Jefferson,Snyder Township,President,,LIB,Chase Oliver / Mike ter Maat,9,,7,0,2
Jefferson,Snyder Township,President,,GRN,Jill Stein / Rudolph Ware,2,,2,0,0
Jefferson,Snyder Township,President,,,Write-Ins,1,,1,0,0
Jefferson,Snyder Township,U.S. Senate,,DEM,Robert P Casey Jr,329,,175,0,154
Jefferson,Snyder Township,U.S. Senate,,REP,Dave McCormick,958,,796,0,162
Jefferson,Snyder Township,U.S. Senate,,LIB,John C Thomas,18,,14,0,4
Jefferson,Snyder Township,U.S. Senate,,GRN,Leila Hazou,8,,8,0,0
Jefferson,Snyder Township,U.S. Senate,,CST,Marty Selker,1,,1,0,0
Jefferson,Snyder Township,U.S. Senate,,,Write-Ins,1,,1,0,0
Jefferson,Snyder Township,U.S. House,15,DEM,Zach Womer,278,,155,0,123
Jefferson,Snyder Township,U.S. House,15,REP,Glenn GT Thompson,990,,801,0,189
Jefferson,Snyder Township,U.S. House,15,,Write-Ins,2,,1,0,1
Jefferson,Snyder Township,State Senate,25,DEM,William McGill,282,,154,0,128
Jefferson,Snyder Township,State Senate,25,REP,Cris Dush,959,,783,0,176
Jefferson,Snyder Township,State Senate,25,,Write-Ins,5,,2,0,3
Jefferson,Snyder Township,State House,66,REP,Brian Smith,1104,,872,0,232
Jefferson,Snyder Township,State House,66,,Write-Ins,20,,7,0,13
Jefferson,Snyder Township,Registered Voters,,,,1615,,,,
Jefferson,Summerville Borough,Ballots Cast,,,,258,,222,1,35
Jefferson,Summerville Borough,President,,DEM,Kamala D Harris / Tim Walz,45,,32,0,13
Jefferson,Summerville Borough,President,,REP,Donald J Trump / JD Vance,207,,184,1,22
Jefferson,Summerville Borough,President,,LIB,Chase Oliver / Mike ter Maat,3,,3,0,0
Jefferson,Summerville Borough,President,,GRN,Jill Stein / Rudolph Ware,2,,2,0,0
Jefferson,Summerville Borough,President,,,Write-Ins,1,,1,0,0
Jefferson,Summerville Borough,U.S. Senate,,DEM,Robert P Casey Jr,42,,32,0,10
Jefferson,Summerville Borough,U.S. Senate,,REP,Dave McCormick,200,,178,1,21
Jefferson,Summerville Borough,U.S. Senate,,LIB,John C Thomas,7,,5,0,2
Jefferson,Summerville Borough,U.S. Senate,,GRN,Leila Hazou,3,,2,0,1
Jefferson,Summerville Borough,U.S. Senate,,CST,Marty Selker,5,,4,0,1
Jefferson,Summerville Borough,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Summerville Borough,U.S. House,15,DEM,Zach Womer,40,,29,0,11
Jefferson,Summerville Borough,U.S. House,15,REP,Glenn GT Thompson,215,,191,1,23
Jefferson,Summerville Borough,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Summerville Borough,State Senate,25,DEM,William McGill,34,,24,0,10
Jefferson,Summerville Borough,State Senate,25,REP,Cris Dush,220,,194,1,25
Jefferson,Summerville Borough,State Senate,25,,Write-Ins,0,,0,0,0
Jefferson,Summerville Borough,State House,66,REP,Brian Smith,239,,206,1,32
Jefferson,Summerville Borough,State House,66,,Write-Ins,1,,1,0,0
Jefferson,Summerville Borough,Registered Voters,,,,339,,,,
Jefferson,Sykesville Borough,Ballots Cast,,,,525,,446,1,78
Jefferson,Sykesville Borough,President,,DEM,Kamala D Harris / Tim Walz,112,,75,1,36
Jefferson,Sykesville Borough,President,,REP,Donald J Trump / JD Vance,404,,363,0,41
Jefferson,Sykesville Borough,President,,LIB,Chase Oliver / Mike ter Maat,4,,3,0,1
Jefferson,Sykesville Borough,President,,GRN,Jill Stein / Rudolph Ware,1,,1,0,0
Jefferson,Sykesville Borough,President,,,Write-Ins,4,,4,0,0
Jefferson,Sykesville Borough,U.S. Senate,,DEM,Robert P Casey Jr,118,,81,1,36
Jefferson,Sykesville Borough,U.S. Senate,,REP,Dave McCormick,389,,348,0,41
Jefferson,Sykesville Borough,U.S. Senate,,LIB,John C Thomas,8,,8,0,0
Jefferson,Sykesville Borough,U.S. Senate,,GRN,Leila Hazou,1,,1,0,0
Jefferson,Sykesville Borough,U.S. Senate,,CST,Marty Selker,5,,4,0,1
Jefferson,Sykesville Borough,U.S. Senate,,,Write-Ins,2,,2,0,0
Jefferson,Sykesville Borough,U.S. House,15,DEM,Zach Womer,104,,71,1,32
Jefferson,Sykesville Borough,U.S. House,15,REP,Glenn GT Thompson,410,,365,0,45
Jefferson,Sykesville Borough,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Sykesville Borough,State Senate,25,DEM,William McGill,93,,61,1,31
Jefferson,Sykesville Borough,State Senate,25,REP,Cris Dush,414,,369,0,45
Jefferson,Sykesville Borough,State Senate,25,,Write-Ins,1,,1,0,0
Jefferson,Sykesville Borough,State House,66,REP,Brian Smith,449,,392,1,56
Jefferson,Sykesville Borough,State House,66,,Write-Ins,10,,7,0,3
Jefferson,Sykesville Borough,Registered Voters,,,,682,,,,
Jefferson,Timblin Borough,Ballots Cast,,,,58,,48,0,10
Jefferson,Timblin Borough,President,,DEM,Kamala D Harris / Tim Walz,6,,4,0,2
Jefferson,Timblin Borough,President,,REP,Donald J Trump / JD Vance,49,,41,0,8
Jefferson,Timblin Borough,President,,LIB,Chase Oliver / Mike ter Maat,1,,1,0,0
Jefferson,Timblin Borough,President,,GRN,Jill Stein / Rudolph Ware,2,,2,0,0
Jefferson,Timblin Borough,President,,,Write-Ins,0,,0,0,0
Jefferson,Timblin Borough,U.S. Senate,,DEM,Robert P Casey Jr,6,,4,0,2
Jefferson,Timblin Borough,U.S. Senate,,REP,Dave McCormick,47,,40,0,7
Jefferson,Timblin Borough,U.S. Senate,,LIB,John C Thomas,2,,2,0,0
Jefferson,Timblin Borough,U.S. Senate,,GRN,Leila Hazou,2,,2,0,0
Jefferson,Timblin Borough,U.S. Senate,,CST,Marty Selker,1,,0,0,1
Jefferson,Timblin Borough,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Timblin Borough,U.S. House,15,DEM,Zach Womer,4,,3,0,1
Jefferson,Timblin Borough,U.S. House,15,REP,Glenn GT Thompson,51,,42,0,9
Jefferson,Timblin Borough,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Timblin Borough,State Senate,41,REP,Joe Pittman,50,,40,0,10
Jefferson,Timblin Borough,State Senate,41,,Write-Ins,0,,0,0,0
Jefferson,Timblin Borough,State House,66,REP,Brian Smith,53,,44,0,9
Jefferson,Timblin Borough,State House,66,,Write-Ins,0,,0,0,0
Jefferson,Timblin Borough,Registered Voters,,,,76,,,,
Jefferson,Union Township,Ballots Cast,,,,508,,429,2,77
Jefferson,Union Township,President,,DEM,Kamala D Harris / Tim Walz,82,,59,0,23
Jefferson,Union Township,President,,REP,Donald J Trump / JD Vance,418,,363,2,53
Jefferson,Union Township,President,,LIB,Chase Oliver / Mike ter Maat,5,,5,0,0
Jefferson,Union Township,President,,GRN,Jill Stein / Rudolph Ware,1,,1,0,0
Jefferson,Union Township,President,,,Write-Ins,1,,0,0,1
Jefferson,Union Township,U.S. Senate,,DEM,Robert P Casey Jr,82,,60,0,22
Jefferson,Union Township,U.S. Senate,,REP,Dave McCormick,403,,347,2,54
Jefferson,Union Township,U.S. Senate,,LIB,John C Thomas,6,,5,0,1
Jefferson,Union Township,U.S. Senate,,GRN,Leila Hazou,2,,2,0,0
Jefferson,Union Township,U.S. Senate,,CST,Marty Selker,15,,15,0,0
Jefferson,Union Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Union Township,U.S. House,15,DEM,Zach Womer,66,,47,0,19
Jefferson,Union Township,U.S. House,15,REP,Glenn GT Thompson,432,,374,2,56
Jefferson,Union Township,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Union Township,State Senate,25,DEM,William McGill,61,,46,0,15
Jefferson,Union Township,State Senate,25,REP,Cris Dush,434,,375,2,57
Jefferson,Union Township,State Senate,25,,Write-Ins,1,,1,0,0
Jefferson,Union Township,State House,66,REP,Brian Smith,464,,398,2,64
Jefferson,Union Township,State House,66,,Write-Ins,4,,2,0,2
Jefferson,Union Township,Registered Voters,,,,581,,,,
Jefferson,Warsaw Township,Ballots Cast,,,,756,,622,1,133
Jefferson,Warsaw Township,President,,DEM,Kamala D Harris / Tim Walz,85,,52,0,33
Jefferson,Warsaw Township,President,,REP,Donald J Trump / JD Vance,660,,559,1,100
Jefferson,Warsaw Township,President,,LIB,Chase Oliver / Mike ter Maat,6,,6,0,0
Jefferson,Warsaw Township,President,,GRN,Jill Stein / Rudolph Ware,1,,1,0,0
Jefferson,Warsaw Township,President,,,Write-Ins,1,,1,0,0
Jefferson,Warsaw Township,U.S. Senate,,DEM,Robert P Casey Jr,88,,58,0,30
Jefferson,Warsaw Township,U.S. Senate,,REP,Dave McCormick,635,,535,1,99
Jefferson,Warsaw Township,U.S. Senate,,LIB,John C Thomas,13,,13,0,0
Jefferson,Warsaw Township,U.S. Senate,,GRN,Leila Hazou,3,,2,0,1
Jefferson,Warsaw Township,U.S. Senate,,CST,Marty Selker,9,,7,0,2
Jefferson,Warsaw Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Warsaw Township,U.S. House,15,DEM,Zach Womer,74,,45,0,29
Jefferson,Warsaw Township,U.S. House,15,REP,Glenn GT Thompson,658,,555,1,102
Jefferson,Warsaw Township,U.S. House,15,,Write-Ins,5,,5,0,0
Jefferson,Warsaw Township,State Senate,25,DEM,William McGill,67,,41,0,26
Jefferson,Warsaw Township,State Senate,25,REP,Cris Dush,659,,560,0,99
Jefferson,Warsaw Township,State Senate,25,,Write-Ins,0,,0,0,0
Jefferson,Warsaw Township,State House,66,REP,Brian Smith,685,,571,0,114
Jefferson,Warsaw Township,State House,66,,Write-Ins,4,,3,0,1
Jefferson,Warsaw Township,Registered Voters,,,,926,,,,
Jefferson,Washington Township,Ballots Cast,,,,1090,,883,0,207
Jefferson,Washington Township,President,,DEM,Kamala D Harris / Tim Walz,202,,126,0,76
