county,precinct,office,district,party,candidate,votes,absentee/mail-in,provisional,election_day
Cambria,Summerhill Borough,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Summerhill Township - North,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,Summerhill Township - South,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Susquehanna Township - North,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",5,3,0,2
Cambria,Susquehanna Township - South,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,Tunnelhill Borough,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Upper Yoder Township No. 1,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",6,2,0,4
Cambria,Upper Yoder Township No. 2,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,Upper Yoder Township No. 3,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,1,0,1
Cambria,Upper Yoder Township No. 4,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,Vintondale Borough,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Washington Township,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,West Carroll Township - North,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,West Carroll Township - South,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Westmont Borough No. 1,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,2,0,1
Cambria,Westmont Borough No. 2,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,2,0,1
Cambria,Westmont Borough No. 3,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",6,1,0,5
Cambria,West Taylor Township,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,White Township,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Wilmore Borough,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,0,0,2
Cambria,Johnstown Center Town,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,2,0,2
Cambria,Johnstown Kernville,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Johnstown Seventh Ward,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,1,0,1
Cambria,Johnstown Eighth Ward No. 1,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Johnstown Eighth Ward No. 3,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",6,2,0,4
Cambria,Johnstown Old Conemaugh Woodvale,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",5,0,0,5
Cambria,Johnstown Prospect,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Johnstown Cambria City,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Johnstown Seventeenth Ward No. 1,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 2,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,0,0,4
Cambria,Johnstown Seventeenth Ward No. 3,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,0,1,2
Cambria,Johnstown Seventeenth Ward No. 4,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,0,0,2
Cambria,Johnstown Eighteenth Ward,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Johnstown Nineteenth Ward,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,0,0,4
Cambria,Johnstown Twentieth Ward No. 1,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,0,1
Cambria,Johnstown Twentieth Ward No. 2,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Johnstown Twenty-First Ward,President,,GRN,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Adams Township No. 1,President,,NON,Write-in,2,0,0,2
Cambria,Adams Township - Dunlo,President,,NON,Write-in,0,0,0,0
Cambria,Adams Township - Elton,President,,NON,Write-in,1,0,0,1
Cambria,Adams Township - Gramlingtown,President,,NON,Write-in,2,1,0,1
Cambria,Adams Township - St. Michael,President,,NON,Write-in,4,1,0,3
Cambria,Allegheny Township,President,,NON,Write-in,2,1,0,1
Cambria,Ashville Borough,President,,NON,Write-in,0,0,0,0
Cambria,Barr Township,President,,NON,Write-in,1,1,0,0
Cambria,Blacklick Township,President,,NON,Write-in,1,1,0,0
Cambria,Brownstown Borough,President,,NON,Write-in,1,0,1,0
Cambria,Cambria Township No. 1,President,,NON,Write-in,5,0,0,5
Cambria,Cambria Township - Colver,President,,NON,Write-in,1,1,0,0
Cambria,Cambria Township - Revloc,President,,NON,Write-in,1,0,0,1
Cambria,Cambria Township No. 4,President,,NON,Write-in,7,2,0,5
Cambria,Carrolltown Borough,President,,NON,Write-in,3,1,0,2
Cambria,Cassandra Borough,President,,NON,Write-in,0,0,0,0
Cambria,Chest Springs Borough,President,,NON,Write-in,0,0,0,0
Cambria,Chest Township,President,,NON,Write-in,0,0,0,0
Cambria,Clearfield Township,President,,NON,Write-in,3,2,0,1
Cambria,Conemaugh Township - Cover Hill,President,,NON,Write-in,3,0,0,3
Cambria,Conemaugh Township - Center,President,,NON,Write-in,1,0,0,1
Cambria,Cresson Borough,President,,NON,Write-in,3,0,0,3
Cambria,Cresson Township - North,President,,NON,Write-in,3,0,0,3
Cambria,Cresson Township - South,President,,NON,Write-in,3,0,0,3
Cambria,Croyle Township No. 1,President,,NON,Write-in,2,1,0,1
Cambria,Croyle Township No. 2,President,,NON,Write-in,2,0,0,2
Cambria,Daisytown Borough,President,,NON,Write-in,0,0,0,0
Cambria,Dale Borough,President,,NON,Write-in,0,0,0,0
Cambria,Dean Township,President,,NON,Write-in,3,3,0,0
Cambria,East Carroll Township - North,President,,NON,Write-in,0,0,0,0
Cambria,East Carroll Township - South,President,,NON,Write-in,0,0,0,0
Cambria,East Conemaugh Borough,President,,NON,Write-in,0,0,0,0
Cambria,East Taylor Township No. 1,President,,NON,Write-in,0,0,0,0
Cambria,East Taylor Township No. 2,President,,NON,Write-in,0,0,0,0
Cambria,Ebensburg Borough - Center,President,,NON,Write-in,3,0,0,3
Cambria,Ebensburg Borough - East,President,,NON,Write-in,0,0,0,0
Cambria,Ebensburg Borough - West,President,,NON,Write-in,1,0,0,1
Cambria,Ehrenfeld Borough,President,,NON,Write-in,1,0,0,1
Cambria,Elder Township,President,,NON,Write-in,0,0,0,0
Cambria,Ferndale Borough,President,,NON,Write-in,2,1,0,1
Cambria,Franklin Borough,President,,NON,Write-in,1,0,0,1
Cambria,Gallitzin Borough,President,,NON,Write-in,3,1,0,2
Cambria,Gallitzin Township,President,,NON,Write-in,1,0,0,1
Cambria,Geistown Borough No. 1,President,,NON,Write-in,1,0,0,1
Cambria,Geistown Borough No. 2,President,,NON,Write-in,3,1,0,2
Cambria,Hastings Borough,President,,NON,Write-in,1,0,0,1
Cambria,Jackson Township No. 1,President,,NON,Write-in,2,0,0,2
Cambria,Jackson Township - Vinco,President,,NON,Write-in,1,0,0,1
Cambria,Jackson Township No. 3,President,,NON,Write-in,2,1,0,1
Cambria,Lilly Borough - 1st Ward,President,,NON,Write-in,1,0,0,1
Cambria,LILLY BOROUGH 2ND WARD,President,,NON,Write-in,1,1,0,0
Cambria,Lorain Borough,President,,NON,Write-in,1,0,0,1
Cambria,Loretto Borough.,President,,NON,Write-in,4,1,0,3
Cambria,Lower Yoder Township No. 1,President,,NON,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 2,President,,NON,Write-in,1,0,0,1
Cambria,Middle Taylor Township,President,,NON,Write-in,2,0,0,2
Cambria,Munster Township,President,,NON,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,President,,NON,Write-in,1,0,0,1
Cambria,Nanty Glo Borough - 2nd Ward,President,,NON,Write-in,0,0,0,0
Cambria,Northern Cambria North,President,,NON,Write-in,1,0,0,1
Cambria,Northern Cambria Center,President,,NON,Write-in,1,0,0,1
Cambria,Northern Cambria South,President,,NON,Write-in,1,0,0,1
Cambria,Patton Borough - 1st Ward,President,,NON,Write-in,0,0,0,0
Cambria,Patton Borough - 2nd Ward,President,,NON,Write-in,3,0,0,3
Cambria,Portage Borough - 1st Ward,President,,NON,Write-in,0,0,0,0
Cambria,PORTAGE BOROUGH 2ND WARD,President,,NON,Write-in,2,0,0,2
Cambria,Portage Borough - 3rd Ward,President,,NON,Write-in,0,0,0,0
Cambria,Portage Township - Center,President,,NON,Write-in,3,0,0,3
Cambria,Portage Township - Southwest,President,,NON,Write-in,4,1,0,3
Cambria,Reade Township,President,,NON,Write-in,0,0,0,0
Cambria,Richland Township No. 1,President,,NON,Write-in,3,0,0,3
Cambria,Richland Township No. 2,President,,NON,Write-in,1,0,0,1
Cambria,Richland Township No. 3,President,,NON,Write-in,4,2,0,2
Cambria,Richland Township No. 4,President,,NON,Write-in,4,2,0,2
Cambria,Richland Township No. 5,President,,NON,Write-in,2,1,0,1
Cambria,Richland Township No. 6,President,,NON,Write-in,4,1,0,3
Cambria,Richland Township No. 7,President,,NON,Write-in,4,0,0,4
Cambria,Richland Township No. 8,President,,NON,Write-in,0,0,0,0
Cambria,Richland Township No. 9,President,,NON,Write-in,0,0,0,0
Cambria,Sankertown Borough,President,,NON,Write-in,3,0,0,3
Cambria,Scalp Level Borough,President,,NON,Write-in,2,2,0,0
Cambria,South Fork Borough,President,,NON,Write-in,0,0,0,0
Cambria,Southmont Borough No. 1,President,,NON,Write-in,5,0,1,4
Cambria,Southmont Borough No. 2,President,,NON,Write-in,5,0,0,5
Cambria,Stonycreek Township - Ward 1,President,,NON,Write-in,3,1,0,2
Cambria,Stonycreek Township - Ward 2,President,,NON,Write-in,1,0,0,1
Cambria,Stonycreek Township - Ward 3,President,,NON,Write-in,0,0,0,0
Cambria,Stonycreek Township - Ward 4,President,,NON,Write-in,3,0,0,3
Cambria,Summerhill Borough,President,,NON,Write-in,1,0,0,1
Cambria,Summerhill Township - North,President,,NON,Write-in,3,1,0,2
Cambria,Summerhill Township - South,President,,NON,Write-in,0,0,0,0
Cambria,Susquehanna Township - North,President,,NON,Write-in,0,0,0,0
Cambria,Susquehanna Township - South,President,,NON,Write-in,0,0,0,0
Cambria,Tunnelhill Borough,President,,NON,Write-in,0,0,0,0
Cambria,Upper Yoder Township No. 1,President,,NON,Write-in,3,2,0,1
Cambria,Upper Yoder Township No. 2,President,,NON,Write-in,1,0,0,1
Cambria,Upper Yoder Township No. 3,President,,NON,Write-in,3,1,0,2
Cambria,Upper Yoder Township No. 4,President,,NON,Write-in,4,0,0,4
Cambria,Vintondale Borough,President,,NON,Write-in,1,0,0,1
Cambria,Washington Township,President,,NON,Write-in,1,0,0,1
Cambria,West Carroll Township - North,President,,NON,Write-in,2,0,0,2
Cambria,West Carroll Township - South,President,,NON,Write-in,1,0,0,1
Cambria,Westmont Borough No. 1,President,,NON,Write-in,7,1,0,6
Cambria,Westmont Borough No. 2,President,,NON,Write-in,4,1,0,3
Cambria,Westmont Borough No. 3,President,,NON,Write-in,6,4,0,2
Cambria,West Taylor Township,President,,NON,Write-in,2,0,0,2
Cambria,White Township,President,,NON,Write-in,2,0,0,2
Cambria,Wilmore Borough,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Center Town,President,,NON,Write-in,3,1,0,2
Cambria,Johnstown Kernville,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Seventh Ward,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Eighth Ward No. 1,President,,NON,Write-in,2,0,0,2
Cambria,Johnstown Eighth Ward No. 3,President,,NON,Write-in,1,0,0,1
Cambria,Johnstown Old Conemaugh Woodvale,President,,NON,Write-in,2,0,0,2
Cambria,Johnstown Prospect,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Cambria City,President,,NON,Write-in,1,0,0,1
Cambria,Johnstown Seventeenth Ward No. 1,President,,NON,Write-in,3,0,0,3
Cambria,Johnstown Seventeenth Ward No. 2,President,,NON,Write-in,2,1,0,1
Cambria,Johnstown Seventeenth Ward No. 3,President,,NON,Write-in,2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 4,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Eighteenth Ward,President,,NON,Write-in,2,0,0,2
Cambria,Johnstown Nineteenth Ward,President,,NON,Write-in,2,0,0,2
Cambria,Johnstown Twentieth Ward No. 1,President,,NON,Write-in,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 2,President,,NON,Write-in,1,0,0,1
Cambria,Johnstown Twenty-First Ward,President,,NON,Write-in,1,0,0,1
Cambria,Adams Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",263,69,2,192
Cambria,Adams Township - Dunlo,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",125,30,0,95
Cambria,Adams Township - Elton,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",261,79,2,180
Cambria,Adams Township - Gramlingtown,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",113,30,1,82
Cambria,Adams Township - St. Michael,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",221,66,3,152
Cambria,Allegheny Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",237,107,2,128
Cambria,Ashville Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",32,8,0,24
Cambria,Barr Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",220,85,0,135
Cambria,Blacklick Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",273,106,1,166
Cambria,Brownstown Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",154,47,1,106
Cambria,Cambria Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",374,165,2,207
Cambria,Cambria Township - Colver,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",215,51,2,162
Cambria,Cambria Township - Revloc,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",142,26,2,114
Cambria,Cambria Township No. 4,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",253,101,6,146
Cambria,Carrolltown Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",223,67,0,156
Cambria,Cassandra Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",21,8,0,13
Cambria,Chest Springs Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",27,4,0,23
Cambria,Chest Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",63,24,1,38
Cambria,Clearfield Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",225,95,0,130
Cambria,Conemaugh Township - Cover Hill,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",139,40,2,97
Cambria,Conemaugh Township - Center,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",162,57,5,100
Cambria,Cresson Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",251,83,4,164
Cambria,Cresson Township - North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",242,82,5,155
Cambria,Cresson Township - South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",214,69,2,143
Cambria,Croyle Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",166,61,2,103
Cambria,Croyle Township No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",187,60,2,125
Cambria,Daisytown Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",47,13,0,34
Cambria,Dale Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",165,57,4,104
Cambria,Dean Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",70,25,0,45
Cambria,East Carroll Township - North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",70,23,0,47
Cambria,East Carroll Township - South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",164,57,0,107
Cambria,East Conemaugh Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",175,47,4,124
Cambria,East Taylor Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",239,97,2,140
Cambria,East Taylor Township No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",141,51,0,90
Cambria,Ebensburg Borough - Center,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",248,96,2,150
Cambria,Ebensburg Borough - East,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",271,90,4,177
Cambria,Ebensburg Borough - West,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",298,107,0,191
Cambria,Ehrenfeld Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",34,2,0,32
Cambria,Elder Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",140,56,1,83
Cambria,Ferndale Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",282,95,1,186
Cambria,Franklin Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",76,22,1,53
Cambria,Gallitzin Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",211,53,0,158
Cambria,Gallitzin Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",160,43,1,116
Cambria,Geistown Borough No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",179,65,4,110
Cambria,Geistown Borough No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",298,125,5,168
Cambria,Hastings Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",173,49,2,122
Cambria,Jackson Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",130,52,0,78
Cambria,Jackson Township - Vinco,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",280,108,1,171
Cambria,Jackson Township No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",226,102,2,122
Cambria,Lilly Borough - 1st Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",49,6,0,43
Cambria,LILLY BOROUGH 2ND WARD,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",106,32,0,74
Cambria,Lorain Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",104,36,0,68
Cambria,Loretto Borough.,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",51,11,1,39
Cambria,Lower Yoder Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",273,105,5,163
Cambria,Lower Yoder Township No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",276,123,0,153
Cambria,Middle Taylor Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",138,41,0,97
Cambria,Munster Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",62,23,0,39
Cambria,Nanty Glo Borough - 1st Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",158,51,1,106
Cambria,Nanty Glo Borough - 2nd Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",233,89,1,143
Cambria,Northern Cambria North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",144,57,2,85
Cambria,Northern Cambria Center,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",130,42,0,88
Cambria,Northern Cambria South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",168,42,0,126
Cambria,Patton Borough - 1st Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",144,53,0,91
Cambria,Patton Borough - 2nd Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",169,47,6,116
Cambria,Portage Borough - 1st Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",105,37,0,68
Cambria,PORTAGE BOROUGH 2ND WARD,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",124,48,2,74
Cambria,Portage Borough - 3rd Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",93,30,0,63
Cambria,Portage Township - Center,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",266,98,0,168
Cambria,Portage Township - Southwest,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",359,174,1,184
Cambria,Reade Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",131,47,0,84
Cambria,Richland Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",245,77,1,167
Cambria,Richland Township No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",327,113,5,209
Cambria,Richland Township No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",159,55,2,102
Cambria,Richland Township No. 4,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",275,109,3,163
Cambria,Richland Township No. 5,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",217,75,2,140
Cambria,Richland Township No. 6,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",259,70,0,189
Cambria,Richland Township No. 7,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",273,110,2,161
Cambria,Richland Township No. 8,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",180,76,2,102
Cambria,Richland Township No. 9,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",254,97,3,154
Cambria,Sankertown Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",89,12,0,77
Cambria,Scalp Level Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",107,35,0,72
Cambria,South Fork Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",139,33,1,105
Cambria,Southmont Borough No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",382,139,10,233
Cambria,Southmont Borough No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",155,42,1,112
Cambria,Stonycreek Township - Ward 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",166,52,3,111
Cambria,Stonycreek Township - Ward 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",85,17,1,67
Cambria,Stonycreek Township - Ward 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",163,58,3,102
Cambria,Stonycreek Township - Ward 4,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",188,66,3,119
Cambria,Summerhill Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",95,20,0,75
Cambria,Summerhill Township - North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",136,44,1,91
Cambria,Summerhill Township - South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",163,42,2,119
Cambria,Susquehanna Township - North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",123,47,0,76
Cambria,Susquehanna Township - South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",102,42,0,60
Cambria,Tunnelhill Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",22,5,1,16
Cambria,Upper Yoder Township No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",326,132,2,192
Cambria,Upper Yoder Township No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",231,77,1,153
Cambria,Upper Yoder Township No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",250,88,1,161
Cambria,Upper Yoder Township No. 4,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",268,106,0,162
Cambria,Vintondale Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",49,17,0,32
Cambria,Washington Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",138,39,2,97
Cambria,West Carroll Township - North,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",81,17,0,64
Cambria,West Carroll Township - South,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",105,30,0,75
Cambria,Westmont Borough No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",381,134,3,244
Cambria,Westmont Borough No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",492,204,2,286
Cambria,Westmont Borough No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",461,156,4,301
Cambria,West Taylor Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",133,35,2,96
Cambria,White Township,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",136,38,2,96
Cambria,Wilmore Borough,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",28,5,0,23
Cambria,Johnstown Center Town,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",238,104,4,130
Cambria,Johnstown Kernville,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",119,33,4,82
Cambria,Johnstown Seventh Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",277,73,9,195
Cambria,Johnstown Eighth Ward No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",172,56,2,114
Cambria,Johnstown Eighth Ward No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",345,116,12,217
Cambria,Johnstown Old Conemaugh Woodvale,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",221,46,4,171
Cambria,Johnstown Prospect,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",110,23,1,86
Cambria,Johnstown Cambria City,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",78,26,0,52
Cambria,Johnstown Seventeenth Ward No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",205,61,2,142
Cambria,Johnstown Seventeenth Ward No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",236,70,5,161
Cambria,Johnstown Seventeenth Ward No. 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",155,45,1,109
Cambria,Johnstown Seventeenth Ward No. 4,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",119,32,0,87
Cambria,Johnstown Eighteenth Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",170,39,5,126
Cambria,Johnstown Nineteenth Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",200,61,3,136
Cambria,Johnstown Twentieth Ward No. 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",265,91,2,172
Cambria,Johnstown Twentieth Ward No. 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",227,62,9,156
Cambria,Johnstown Twenty-First Ward,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",118,16,0,102
