county,precinct_id,precinct,office,district,candidate,party,votes
Lehigh,10804,Allentown 8th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,422
Lehigh,10805,Allentown 8th Ward 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,216
Lehigh,10806,Allentown 8th Ward 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,298
Lehigh,10807,Allentown 8th Ward 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,327
Lehigh,10901,Allentown 9th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,311
Lehigh,11001,Allentown 10th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,336
Lehigh,11003,Allentown 10th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,254
Lehigh,11004,Allentown 10th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,269
Lehigh,11101,Allentown 11th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,235
Lehigh,11102,Allentown 11th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,298
Lehigh,11103,Allentown 11th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,365
Lehigh,11104,Allentown 11th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,755
Lehigh,11105,Allentown 11th Ward 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,302
Lehigh,11106,Allentown 11th Ward 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,475
Lehigh,11107,Allentown 11th Ward 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,351
Lehigh,11201,Allentown 12th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,358
Lehigh,11202,Allentown 12th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,450
Lehigh,11203,Allentown 12th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,317
Lehigh,11204,Allentown 12th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,311
Lehigh,11205,Allentown 12th Ward 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,335
Lehigh,11301,Allentown 13th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,365
Lehigh,11302,Allentown 13th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,285
Lehigh,11303,Allentown 13th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,344
Lehigh,11304,Allentown 13th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,231
Lehigh,11401,Allentown 14th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,477
Lehigh,11402,Allentown 14th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,498
Lehigh,11501,Allentown 15th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,341
Lehigh,11502,Allentown 15th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,404
Lehigh,11503,Allentown 15th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,488
Lehigh,11504,Allentown 15th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,338
Lehigh,11601,Allentown 16th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,384
Lehigh,11602,Allentown 16th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,552
Lehigh,11701,Allentown 17th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,334
Lehigh,11702,Allentown 17th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,386
Lehigh,11703,Allentown 17th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,414
Lehigh,11704,Allentown 17th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,972
Lehigh,11801,Allentown 18th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,393
Lehigh,11802,Allentown 18th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,477
Lehigh,11901,Allentown 19th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,263
Lehigh,11902,Allentown 19th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,483
Lehigh,11903,Allentown 19th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,265
Lehigh,11904,Allentown 19th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,298
Lehigh,11905,Allentown 19th Ward 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,367
Lehigh,11906,Allentown 19th Ward 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,600
Lehigh,21001,Bethlehem 10th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,420
Lehigh,21101,Bethlehem 11th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,319
Lehigh,21201,Bethlehem 12th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,327
Lehigh,21202,Bethlehem 12th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,355
Lehigh,21301,Bethlehem 13th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,547
Lehigh,21302,Bethlehem 13th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,368
Lehigh,21303,Bethlehem 13th Ward 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,405
Lehigh,21304,Bethlehem 13th Ward 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,494
Lehigh,21305,Bethlehem 13th Ward 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,408
Lehigh,21306,Bethlehem 13th Ward 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,292
Lehigh,21307,Bethlehem 13th Ward 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,367
Lehigh,21308,Bethlehem 13th Ward 8th District,Special U.S. House,15.0,SUSAN WILD,DEM,346
Lehigh,30101,Alburtis,Special U.S. House,15.0,SUSAN WILD,DEM,455
Lehigh,40101,Catasauqua 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,389
Lehigh,40102,Catasauqua 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,324
Lehigh,40103,Catasauqua 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,414
Lehigh,50101,Coopersburg,Special U.S. House,15.0,SUSAN WILD,DEM,503
Lehigh,60101,Coplay 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,288
Lehigh,60102,Coplay 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,366
Lehigh,70101,Emmaus 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,385
Lehigh,70102,Emmaus 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,389
Lehigh,70103,Emmaus 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,439
Lehigh,70104,Emmaus 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,432
Lehigh,70105,Emmaus 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,256
Lehigh,70106,Emmaus 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,523
Lehigh,80101,Fountain Hill 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,414
Lehigh,80102,Fountain Hill 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,333
Lehigh,80103,Fountain Hill 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,320
Lehigh,90101,Macungie,Special U.S. House,15.0,SUSAN WILD,DEM,684
Lehigh,100101,Slatington 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,156
Lehigh,100102,Slatington 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,131
Lehigh,100103,Slatington 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,251
Lehigh,110101,Hanover,Special U.S. House,15.0,SUSAN WILD,DEM,290
Lehigh,120101,Heidelberg,Special U.S. House,15.0,SUSAN WILD,DEM,488
Lehigh,130101,Lower Macungie 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,790
Lehigh,130102,Lower Macungie 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,1324
Lehigh,130103,Lower Macungie 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,642
Lehigh,130104,Lower Macungie 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,642
Lehigh,130105,Lower Macungie 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,516
Lehigh,130106,Lower Macungie 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,999
Lehigh,130107,Lower Macungie 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,614
Lehigh,130108,Lower Macungie 8th District,Special U.S. House,15.0,SUSAN WILD,DEM,535
Lehigh,130109,Lower Macungie 9th District,Special U.S. House,15.0,SUSAN WILD,DEM,428
Lehigh,130110,Lower Macungie 10th District,Special U.S. House,15.0,SUSAN WILD,DEM,669
Lehigh,140101,Lower Milford,Special U.S. House,15.0,SUSAN WILD,DEM,740
Lehigh,150101,Lowhill,Special U.S. House,15.0,SUSAN WILD,DEM,404
Lehigh,160101,Lynn New Tripoli District,Special U.S. House,15.0,SUSAN WILD,DEM,390
Lehigh,160102,Lynn Lynnville District,Special U.S. House,15.0,SUSAN WILD,DEM,116
Lehigh,160103,Lynn Jacksonville District,Special U.S. House,15.0,SUSAN WILD,DEM,121
Lehigh,170101,North Whitehall 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,726
Lehigh,170102,North Whitehall 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,587
Lehigh,170103,North Whitehall 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,310
Lehigh,170104,North Whitehall 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,411
Lehigh,170105,North Whitehall 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,372
Lehigh,170106,North Whitehall 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,350
Lehigh,180101,Salisbury 1st Ward,Special U.S. House,15.0,SUSAN WILD,DEM,504
Lehigh,180201,Salisbury 2nd Ward,Special U.S. House,15.0,SUSAN WILD,DEM,566
Lehigh,180301,Salisbury 3rd Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,252
Lehigh,180302,Salisbury 3rd Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,270
Lehigh,180401,Salisbury 4th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,380
Lehigh,180402,Salisbury 4th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,240
Lehigh,180501,Salisbury 5th Ward 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,275
Lehigh,180502,Salisbury 5th Ward 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,431
Lehigh,190101,South Whitehall 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,692
Lehigh,190102,South Whitehall 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,361
Lehigh,190103,South Whitehall 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,734
Lehigh,190104,South Whitehall 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,424
Lehigh,190105,South Whitehall 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,816
Lehigh,190106,South Whitehall 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,761
Lehigh,190107,South Whitehall 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,363
Lehigh,190108,South Whitehall 8th District,Special U.S. House,15.0,SUSAN WILD,DEM,831
Lehigh,200101,Upper Macungie 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,718
Lehigh,200102,Upper Macungie 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,997
Lehigh,200103,Upper Macungie 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,575
Lehigh,200104,Upper Macungie 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,454
Lehigh,200105,Upper Macungie 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,1042
Lehigh,200106,Upper Macungie 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,447
Lehigh,200107,Upper Macungie 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,436
Lehigh,200108,Upper Macungie 8th District,Special U.S. House,15.0,SUSAN WILD,DEM,443
Lehigh,210101,Upper Milford Eastern District,Special U.S. House,15.0,SUSAN WILD,DEM,920
Lehigh,210102,Upper Milford Western District,Special U.S. House,15.0,SUSAN WILD,DEM,736
Lehigh,220101,Upper Saucon 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,750
Lehigh,220102,Upper Saucon 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,474
Lehigh,220103,Upper Saucon 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,383
Lehigh,220104,Upper Saucon 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,1049
Lehigh,220105,Upper Saucon 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,470
Lehigh,220106,Upper Saucon 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,498
Lehigh,230101,Washington Eastern District,Special U.S. House,15.0,SUSAN WILD,DEM,149
Lehigh,230102,Washington Southern District,Special U.S. House,15.0,SUSAN WILD,DEM,588
Lehigh,230103,Washington Western District,Special U.S. House,15.0,SUSAN WILD,DEM,136
Lehigh,240101,Weisenberg,Special U.S. House,15.0,SUSAN WILD,DEM,825
Lehigh,250101,Whitehall 1st District,Special U.S. House,15.0,SUSAN WILD,DEM,620
Lehigh,250102,Whitehall 2nd District,Special U.S. House,15.0,SUSAN WILD,DEM,229
Lehigh,250103,Whitehall 3rd District,Special U.S. House,15.0,SUSAN WILD,DEM,361
Lehigh,250104,Whitehall 4th District,Special U.S. House,15.0,SUSAN WILD,DEM,360
Lehigh,250105,Whitehall 5th District,Special U.S. House,15.0,SUSAN WILD,DEM,222
Lehigh,250106,Whitehall 6th District,Special U.S. House,15.0,SUSAN WILD,DEM,365
Lehigh,250107,Whitehall 7th District,Special U.S. House,15.0,SUSAN WILD,DEM,593
Lehigh,250108,Whitehall 8th District,Special U.S. House,15.0,SUSAN WILD,DEM,486
Lehigh,250109,Whitehall 9th District,Special U.S. House,15.0,SUSAN WILD,DEM,460
Lehigh,250110,Whitehall 10th District,Special U.S. House,15.0,SUSAN WILD,DEM,520
Lehigh,250111,Whitehall 11th District,Special U.S. House,15.0,SUSAN WILD,DEM,397
Lehigh,250112,Whitehall 12th District,Special U.S. House,15.0,SUSAN WILD,DEM,550
Lehigh,10101,Allentown 1st Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,35
Lehigh,10201,Allentown 2nd Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,37
Lehigh,10301,Allentown 3rd Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,49
Lehigh,10401,Allentown 4th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,48
Lehigh,10501,Allentown 5th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,48
Lehigh,10601,Allentown 6th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,33
Lehigh,10602,Allentown 6th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,68
Lehigh,10701,Allentown 7th Ward,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,70
Lehigh,10801,Allentown 8th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,27
Lehigh,10802,Allentown 8th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,35
Lehigh,10803,Allentown 8th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,44
Lehigh,10804,Allentown 8th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,133
Lehigh,10805,Allentown 8th Ward 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,49
Lehigh,10806,Allentown 8th Ward 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,44
Lehigh,10807,Allentown 8th Ward 7th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,181
Lehigh,10901,Allentown 9th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,47
Lehigh,11001,Allentown 10th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,48
Lehigh,11003,Allentown 10th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,63
Lehigh,11004,Allentown 10th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,46
Lehigh,11101,Allentown 11th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,66
Lehigh,11102,Allentown 11th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,57
Lehigh,11103,Allentown 11th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,93
Lehigh,11104,Allentown 11th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,167
Lehigh,11105,Allentown 11th Ward 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,128
Lehigh,11106,Allentown 11th Ward 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,254
Lehigh,11107,Allentown 11th Ward 7th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,195
Lehigh,11201,Allentown 12th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,112
Lehigh,11202,Allentown 12th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,147
Lehigh,11203,Allentown 12th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,178
Lehigh,11204,Allentown 12th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,190
Lehigh,11205,Allentown 12th Ward 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,133
Lehigh,11301,Allentown 13th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,75
Lehigh,11302,Allentown 13th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,99
Lehigh,11303,Allentown 13th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,120
Lehigh,11304,Allentown 13th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,101
Lehigh,11401,Allentown 14th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,176
Lehigh,11402,Allentown 14th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,120
Lehigh,11501,Allentown 15th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,170
Lehigh,11502,Allentown 15th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,185
Lehigh,11503,Allentown 15th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,239
Lehigh,11504,Allentown 15th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,136
Lehigh,11601,Allentown 16th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,153
Lehigh,11602,Allentown 16th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,255
Lehigh,11701,Allentown 17th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,159
Lehigh,11702,Allentown 17th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,203
Lehigh,11703,Allentown 17th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,234
Lehigh,11704,Allentown 17th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,580
Lehigh,11801,Allentown 18th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,168
Lehigh,11802,Allentown 18th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,277
Lehigh,11901,Allentown 19th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,119
Lehigh,11902,Allentown 19th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,164
Lehigh,11903,Allentown 19th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,158
Lehigh,11904,Allentown 19th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,116
Lehigh,11905,Allentown 19th Ward 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,247
Lehigh,11906,Allentown 19th Ward 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,239
Lehigh,21001,Bethlehem 10th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,140
Lehigh,21101,Bethlehem 11th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,109
Lehigh,21201,Bethlehem 12th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,111
Lehigh,21202,Bethlehem 12th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,129
Lehigh,21301,Bethlehem 13th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,249
Lehigh,21302,Bethlehem 13th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,184
Lehigh,21303,Bethlehem 13th Ward 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,271
Lehigh,21304,Bethlehem 13th Ward 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,304
Lehigh,21305,Bethlehem 13th Ward 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,192
Lehigh,21306,Bethlehem 13th Ward 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,194
Lehigh,21307,Bethlehem 13th Ward 7th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,191
Lehigh,21308,Bethlehem 13th Ward 8th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,218
Lehigh,30101,Alburtis,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,402
Lehigh,40101,Catasauqua 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,216
Lehigh,40102,Catasauqua 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,314
Lehigh,40103,Catasauqua 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,300
Lehigh,50101,Coopersburg,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,444
Lehigh,60101,Coplay 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,224
Lehigh,60102,Coplay 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,294
Lehigh,70101,Emmaus 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,292
Lehigh,70102,Emmaus 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,327
Lehigh,70103,Emmaus 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,429
Lehigh,70104,Emmaus 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,291
Lehigh,70105,Emmaus 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,232
Lehigh,70106,Emmaus 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,371
Lehigh,80101,Fountain Hill 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,149
Lehigh,80102,Fountain Hill 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,161
Lehigh,80103,Fountain Hill 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,149
Lehigh,90101,Macungie,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,585
Lehigh,100101,Slatington 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,174
Lehigh,100102,Slatington 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,147
Lehigh,100103,Slatington 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,300
Lehigh,110101,Hanover,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,195
Lehigh,120101,Heidelberg,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,872
Lehigh,130101,Lower Macungie 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,782
Lehigh,130102,Lower Macungie 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,1310
Lehigh,130103,Lower Macungie 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,638
Lehigh,130104,Lower Macungie 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,622
Lehigh,130105,Lower Macungie 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,548
Lehigh,130106,Lower Macungie 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,778
Lehigh,130107,Lower Macungie 7th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,555
Lehigh,130108,Lower Macungie 8th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,565
Lehigh,130109,Lower Macungie 9th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,409
Lehigh,130110,Lower Macungie 10th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,649
Lehigh,140101,Lower Milford,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,1109
Lehigh,150101,Lowhill,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,675
Lehigh,160101,Lynn New Tripoli District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,687
Lehigh,160102,Lynn Lynnville District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,234
Lehigh,160103,Lynn Jacksonville District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,303
Lehigh,170101,North Whitehall 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,921
Lehigh,170102,North Whitehall 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,817
Lehigh,170103,North Whitehall 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,469
Lehigh,170104,North Whitehall 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,636
Lehigh,170105,North Whitehall 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,620
Lehigh,170106,North Whitehall 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,375
Lehigh,180101,Salisbury 1st Ward,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,417
Lehigh,180201,Salisbury 2nd Ward,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,468
Lehigh,180301,Salisbury 3rd Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,234
Lehigh,180302,Salisbury 3rd Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,253
Lehigh,180401,Salisbury 4th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,425
Lehigh,180402,Salisbury 4th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,255
Lehigh,180501,Salisbury 5th Ward 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,314
Lehigh,180502,Salisbury 5th Ward 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,460
Lehigh,190101,South Whitehall 1st District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,571
Lehigh,190102,South Whitehall 2nd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,253
Lehigh,190103,South Whitehall 3rd District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,561
Lehigh,190104,South Whitehall 4th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,403
Lehigh,190105,South Whitehall 5th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,521
Lehigh,190106,South Whitehall 6th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,484
Lehigh,190107,South Whitehall 7th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,293
Lehigh,190108,South Whitehall 8th District,Special U.S. House,15.0,MARTY NOTHSTEIN,REP,742
