county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Butler,0011 BUTLER TOWNSHIP 2,Governor,,DEM,TOM WOLF,228,219.0,9.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,Governor,,REP,SCOTT R WAGNER,182,180.0,2.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,Governor,,GRN,PAUL GLOVER,1,0.0,1.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,Governor,,LIB,KEN V KRAWCHUK,8,8.0,0.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,U.S. House,16.0,DEM,RON DINICOLA,205,196.0,9.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,U.S. House,16.0,REP,MIKE KELLY,206,203.0,3.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,9,9.0,0.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,State House,11.0,REP,BRIAN ELLIS,260,256.0,4.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,State House,11.0,IND,SAMUEL DOCTOR,107,104.0,3.0,0.0
Butler,0011 BUTLER TOWNSHIP 2,State House,11.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Registered Voters,,,,810,,,
Butler,0012 BUTLER TOWNSHIP 3,Ballots Cast,,,,553,533.0,18.0,2.0
Butler,0012 BUTLER TOWNSHIP 3,Straight Party,,DEM,DEMOCRATIC,100,97.0,3.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Straight Party,,REP,REPUBLICAN,192,186.0,6.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Straight Party,,IND,INDEPENDENT,1,1.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. Senate,,DEM,"BOB CASEY, JR",233,224.0,8.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. Senate,,REP,LOU BARLETTA,309,298.0,10.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. Senate,,GRN,NEAL GALE,3,3.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. Senate,,LIB,"DALE R KERNS, JR",5,5.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Governor,,DEM,TOM WOLF,238,231.0,6.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,Governor,,REP,SCOTT R WAGNER,300,289.0,10.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,Governor,,GRN,PAUL GLOVER,3,3.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Governor,,LIB,KEN V KRAWCHUK,6,6.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. House,16.0,DEM,RON DINICOLA,200,191.0,8.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. House,16.0,REP,MIKE KELLY,346,336.0,10.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,4,4.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,State House,11.0,REP,BRIAN ELLIS,378,366.0,11.0,1.0
Butler,0012 BUTLER TOWNSHIP 3,State House,11.0,IND,SAMUEL DOCTOR,106,103.0,3.0,0.0
Butler,0012 BUTLER TOWNSHIP 3,State House,11.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Registered Voters,,,,2088,,,
Butler,0013 BUTLER TOWNSHIP 4,Ballots Cast,,,,1502,1455.0,47.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Straight Party,,DEM,DEMOCRATIC,164,158.0,6.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Straight Party,,REP,REPUBLICAN,491,472.0,19.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Straight Party,,IND,INDEPENDENT,9,9.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Straight Party,,LIB,LIBERTARIAN,2,2.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. Senate,,DEM,"BOB CASEY, JR",590,571.0,19.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. Senate,,REP,LOU BARLETTA,860,834.0,26.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. Senate,,GRN,NEAL GALE,9,9.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. Senate,,LIB,"DALE R KERNS, JR",24,24.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. Senate,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Governor,,DEM,TOM WOLF,636,617.0,19.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Governor,,REP,SCOTT R WAGNER,826,801.0,25.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Governor,,GRN,PAUL GLOVER,4,4.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Governor,,LIB,KEN V KRAWCHUK,26,26.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. House,16.0,DEM,RON DINICOLA,558,540.0,18.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. House,16.0,REP,MIKE KELLY,915,887.0,28.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,19,19.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,U.S. House,16.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,State House,11.0,REP,BRIAN ELLIS,1030,997.0,33.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,State House,11.0,IND,SAMUEL DOCTOR,397,390.0,7.0,0.0
Butler,0013 BUTLER TOWNSHIP 4,State House,11.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Registered Voters,,,,1496,,,
Butler,0014 BUTLER TOWNSHIP 5,Ballots Cast,,,,954,927.0,24.0,3.0
Butler,0014 BUTLER TOWNSHIP 5,Straight Party,,DEM,DEMOCRATIC,157,151.0,6.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Straight Party,,REP,REPUBLICAN,301,293.0,8.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Straight Party,,IND,INDEPENDENT,4,4.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. Senate,,DEM,"BOB CASEY, JR",420,406.0,13.0,1.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. Senate,,REP,LOU BARLETTA,498,485.0,11.0,2.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. Senate,,LIB,"DALE R KERNS, JR",11,11.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. Senate,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Governor,,DEM,TOM WOLF,444,434.0,9.0,1.0
Butler,0014 BUTLER TOWNSHIP 5,Governor,,REP,SCOTT R WAGNER,485,471.0,12.0,2.0
Butler,0014 BUTLER TOWNSHIP 5,Governor,,GRN,PAUL GLOVER,4,2.0,2.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Governor,,LIB,KEN V KRAWCHUK,13,12.0,1.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. House,16.0,DEM,RON DINICOLA,385,373.0,10.0,2.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. House,16.0,REP,MIKE KELLY,553,538.0,14.0,1.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,9,9.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,U.S. House,16.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,State House,11.0,REP,BRIAN ELLIS,639,621.0,16.0,2.0
Butler,0014 BUTLER TOWNSHIP 5,State House,11.0,IND,SAMUEL DOCTOR,212,207.0,5.0,0.0
Butler,0014 BUTLER TOWNSHIP 5,State House,11.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Registered Voters,,,,1305,,,
Butler,0015 BUTLER TOWNSHIP 6N,Ballots Cast,,,,886,845.0,41.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Straight Party,,DEM,DEMOCRATIC,166,148.0,18.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Straight Party,,REP,REPUBLICAN,282,274.0,8.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Straight Party,,IND,INDEPENDENT,2,2.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. Senate,,DEM,"BOB CASEY, JR",392,362.0,30.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. Senate,,REP,LOU BARLETTA,459,448.0,11.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. Senate,,GRN,NEAL GALE,7,7.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. Senate,,LIB,"DALE R KERNS, JR",16,16.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Governor,,DEM,TOM WOLF,415,384.0,31.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Governor,,REP,SCOTT R WAGNER,444,434.0,10.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Governor,,GRN,PAUL GLOVER,5,5.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Governor,,LIB,KEN V KRAWCHUK,15,15.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. House,16.0,DEM,RON DINICOLA,361,336.0,25.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. House,16.0,REP,MIKE KELLY,508,492.0,16.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,11,11.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,State House,11.0,REP,BRIAN ELLIS,581,558.0,23.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,State House,11.0,IND,SAMUEL DOCTOR,193,185.0,8.0,0.0
Butler,0015 BUTLER TOWNSHIP 6N,State House,11.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Registered Voters,,,,1550,,,
Butler,0016 BUTLER TOWNSHIP 6S,Ballots Cast,,,,1025,973.0,49.0,3.0
Butler,0016 BUTLER TOWNSHIP 6S,Straight Party,,DEM,DEMOCRATIC,124,111.0,13.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Straight Party,,REP,REPUBLICAN,360,348.0,11.0,1.0
Butler,0016 BUTLER TOWNSHIP 6S,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Straight Party,,IND,INDEPENDENT,4,4.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Straight Party,,LIB,LIBERTARIAN,0,0.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. Senate,,DEM,"BOB CASEY, JR",399,374.0,25.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. Senate,,REP,LOU BARLETTA,599,573.0,23.0,3.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. Senate,,GRN,NEAL GALE,5,5.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. Senate,,LIB,"DALE R KERNS, JR",12,11.0,1.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,DEM,TOM WOLF,439,413.0,26.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,REP,SCOTT R WAGNER,568,543.0,22.0,3.0
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,GRN,PAUL GLOVER,5,5.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,LIB,KEN V KRAWCHUK,10,9.0,1.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,DEM,RON DINICOLA,370,347.0,22.0,1.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,REP,MIKE KELLY,644,615.0,27.0,2.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,10,10.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,State House,11.0,REP,BRIAN ELLIS,721,690.0,28.0,3.0
Butler,0016 BUTLER TOWNSHIP 6S,State House,11.0,IND,SAMUEL DOCTOR,235,228.0,7.0,0.0
Butler,0016 BUTLER TOWNSHIP 6S,State House,11.0,,WRITE-INS,4,2.0,2.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Registered Voters,,,,2049,,,
Butler,0017 CENTER TOWNSHIP 1,Ballots Cast,,,,1313,1248.0,62.0,3.0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,DEM,DEMOCRATIC,215,200.0,15.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,REP,REPUBLICAN,452,429.0,23.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Straight Party,,LIB,LIBERTARIAN,5,4.0,0.0,1.0
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,DEM,"BOB CASEY, JR",517,486.0,30.0,1.0
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,REP,LOU BARLETTA,762,730.0,32.0,0.0
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,LIB,"DALE R KERNS, JR",16,14.0,0.0,2.0
Butler,0017 CENTER TOWNSHIP 1,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Governor,,DEM,TOM WOLF,561,526.0,34.0,1.0
Butler,0017 CENTER TOWNSHIP 1,Governor,,REP,SCOTT R WAGNER,724,695.0,28.0,1.0
Butler,0017 CENTER TOWNSHIP 1,Governor,,GRN,PAUL GLOVER,11,11.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,Governor,,LIB,KEN V KRAWCHUK,12,11.0,0.0,1.0
Butler,0017 CENTER TOWNSHIP 1,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,DEM,RON DINICOLA,481,448.0,31.0,2.0
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,REP,MIKE KELLY,806,775.0,31.0,0.0
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,17,16.0,0.0,1.0
Butler,0017 CENTER TOWNSHIP 1,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0017 CENTER TOWNSHIP 1,State House,8.0,DEM,LISA BOEVING-LEARNED,467,438.0,28.0,1.0
Butler,0017 CENTER TOWNSHIP 1,State House,8.0,REP,TEDD NESBIT,826,792.0,33.0,1.0
Butler,0017 CENTER TOWNSHIP 1,State House,8.0,,WRITE-INS,3,3.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Registered Voters,,,,1992,,,
Butler,0018 CENTER TOWNSHIP 2,Ballots Cast,,,,1355,1300.0,55.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,DEM,DEMOCRATIC,239,225.0,14.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,REP,REPUBLICAN,460,442.0,18.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,GRN,GREEN,4,4.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Straight Party,,LIB,LIBERTARIAN,4,4.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,DEM,"BOB CASEY, JR",511,486.0,25.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,REP,LOU BARLETTA,811,783.0,28.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,GRN,NEAL GALE,8,8.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,LIB,"DALE R KERNS, JR",12,12.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Governor,,DEM,TOM WOLF,551,525.0,26.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Governor,,REP,SCOTT R WAGNER,775,749.0,26.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Governor,,GRN,PAUL GLOVER,6,6.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Governor,,LIB,KEN V KRAWCHUK,18,17.0,1.0,0.0
Butler,0018 CENTER TOWNSHIP 2,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,DEM,RON DINICOLA,466,440.0,26.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,REP,MIKE KELLY,862,833.0,29.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,14,14.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,U.S. House,16.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0018 CENTER TOWNSHIP 2,State House,8.0,DEM,LISA BOEVING-LEARNED,457,432.0,25.0,0.0
Butler,0018 CENTER TOWNSHIP 2,State House,8.0,REP,TEDD NESBIT,876,849.0,27.0,0.0
Butler,0018 CENTER TOWNSHIP 2,State House,8.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Registered Voters,,,,1833,,,
Butler,0019 CENTER TOWNSHIP 3,Ballots Cast,,,,1180,1139.0,40.0,1.0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,DEM,DEMOCRATIC,166,158.0,8.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,REP,REPUBLICAN,456,439.0,16.0,1.0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Straight Party,,LIB,LIBERTARIAN,3,3.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,DEM,"BOB CASEY, JR",433,416.0,17.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,REP,LOU BARLETTA,710,687.0,22.0,1.0
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,GRN,NEAL GALE,3,3.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,LIB,"DALE R KERNS, JR",22,21.0,1.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Governor,,DEM,TOM WOLF,448,430.0,18.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Governor,,REP,SCOTT R WAGNER,704,681.0,22.0,1.0
Butler,0019 CENTER TOWNSHIP 3,Governor,,GRN,PAUL GLOVER,4,4.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Governor,,LIB,KEN V KRAWCHUK,22,22.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,DEM,RON DINICOLA,388,374.0,14.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,REP,MIKE KELLY,769,742.0,26.0,1.0
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,16,16.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0019 CENTER TOWNSHIP 3,State House,8.0,DEM,LISA BOEVING-LEARNED,379,367.0,12.0,0.0
Butler,0019 CENTER TOWNSHIP 3,State House,8.0,REP,TEDD NESBIT,793,765.0,27.0,1.0
Butler,0019 CENTER TOWNSHIP 3,State House,8.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Registered Voters,,,,720,,,
Butler,0020 CHERRY TOWNSHIP,Ballots Cast,,,,448,436.0,12.0,0.0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,83,79.0,4.0,0.0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,REP,REPUBLICAN,174,170.0,4.0,0.0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",139,134.0,5.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,292,285.0,7.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",7,7.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Governor,,DEM,TOM WOLF,144,139.0,5.0,0.0
Butler,0020 CHERRY TOWNSHIP,Governor,,REP,SCOTT R WAGNER,292,285.0,7.0,0.0
Butler,0020 CHERRY TOWNSHIP,Governor,,GRN,PAUL GLOVER,5,5.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,6,6.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,DEM,RON DINICOLA,137,132.0,5.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,REP,MIKE KELLY,297,290.0,7.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,13,13.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0020 CHERRY TOWNSHIP,State House,8.0,DEM,LISA BOEVING-LEARNED,140,135.0,5.0,0.0
Butler,0020 CHERRY TOWNSHIP,State House,8.0,REP,TEDD NESBIT,305,298.0,7.0,0.0
Butler,0020 CHERRY TOWNSHIP,State House,8.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,Registered Voters,,,,1516,,,
Butler,0021 CLAY TOWNSHIP,Ballots Cast,,,,944,914.0,26.0,4.0
Butler,0021 CLAY TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,139,137.0,2.0,0.0
Butler,0021 CLAY TOWNSHIP,Straight Party,,REP,REPUBLICAN,407,393.0,12.0,2.0
Butler,0021 CLAY TOWNSHIP,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,3,3.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",309,305.0,4.0,0.0
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,616,592.0,22.0,2.0
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,6,4.0,0.0,2.0
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",8,8.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,Governor,,DEM,TOM WOLF,319,311.0,6.0,2.0
Butler,0021 CLAY TOWNSHIP,Governor,,REP,SCOTT R WAGNER,600,580.0,18.0,2.0
Butler,0021 CLAY TOWNSHIP,Governor,,GRN,PAUL GLOVER,4,3.0,1.0,0.0
Butler,0021 CLAY TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,16,15.0,1.0,0.0
Butler,0021 CLAY TOWNSHIP,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,DEM,RON DINICOLA,279,272.0,5.0,2.0
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,REP,MIKE KELLY,648,627.0,19.0,2.0
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,13,12.0,1.0,0.0
Butler,0021 CLAY TOWNSHIP,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
