county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,Auditor General,,REP,Timothy Defoor,42,58,0,100
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,State Treasurer,,REP,Stacy L. Garrity,46,57,0,103
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,U.S. House,7,REP,Lisa Scheller,33,28,0,61
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,U.S. House,7,REP,Dean N. Browning,26,32,0,58
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,U.S. House,7,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,General Assembly,135,REP,Scott J Hough,45,56,0,101
Northampton,BETHLEHEM 15TH WARD 1ST DISTRICT,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Registered Voters,,,,,,,1808
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Registered Voters,,DEM,,,,,1057
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Registered Voters,,REP,,,,,460
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Registered Voters,,NPA,,,,,291
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Ballots Cast,,,,245,349,14,608
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Ballots Cast,,DEM,,140,286,8,434
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Ballots Cast,,REP,,105,63,6,174
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,DEM,Joseph R. Biden,87,235,3,325
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,DEM,Bernie Sanders,37,43,4,84
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,DEM,Tulsi Gabbard,4,5,0,9
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,DEM,Write-in,3,1,1,5
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Attorney General,,DEM,Josh Shapiro,105,259,6,370
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Nina Ahmad,36,96,3,135
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Rose Rosie Marie Davis,18,45,0,63
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Christina M. Hartman,15,42,2,59
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Michael Lamb,18,30,1,49
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,H Scott Conklin,24,10,0,34
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Tracie Fountain,8,25,1,34
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,DEM,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,State Treasurer,,DEM,Joe Torsella,98,250,6,354
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,U.S. House,7,DEM,Susan Wild,120,270,8,398
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,U.S. House,7,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,General Assembly,135,DEM,Steve Samuelson,122,260,7,389
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,General Assembly,135,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,REP,Donald J Trump,93,46,5,144
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,REP,Bill Weld,4,12,0,16
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,REP,Roque Rocky De La Fuente,1,2,0,3
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,President,,REP,Write-in,2,1,0,3
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Attorney General,,REP,Heather Heidelbaugh,86,53,4,143
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Attorney General,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,REP,Timothy Defoor,88,51,4,143
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,Auditor General,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,State Treasurer,,REP,Stacy L. Garrity,86,51,4,141
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,U.S. House,7,REP,Lisa Scheller,46,38,3,87
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,U.S. House,7,REP,Dean N. Browning,55,20,3,78
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,U.S. House,7,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,General Assembly,135,REP,Scott J Hough,90,52,4,146
Northampton,BETHLEHEM 15TH WARD 2ND DISTRICT,General Assembly,135,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Registered Voters,,,,,,,2405
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Registered Voters,,DEM,,,,,1624
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Registered Voters,,REP,,,,,298
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Registered Voters,,NPA,,,,,483
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Ballots Cast,,,,179,169,8,356
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Ballots Cast,,DEM,,138,143,6,287
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Ballots Cast,,REP,,41,26,2,69
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,DEM,Joseph R. Biden,101,114,4,219
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,DEM,Bernie Sanders,32,26,2,60
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,DEM,Tulsi Gabbard,2,0,0,2
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Attorney General,,DEM,Josh Shapiro,73,122,6,201
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Nina Ahmad,23,60,5,88
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Michael Lamb,23,10,0,33
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Rose Rosie Marie Davis,13,19,0,32
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,H Scott Conklin,21,7,0,28
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Christina M. Hartman,6,20,0,26
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Tracie Fountain,2,4,1,7
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,State Treasurer,,DEM,Joe Torsella,75,120,6,201
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,U.S. House,7,DEM,Susan Wild,106,129,6,241
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,General Assembly,135,DEM,Steve Samuelson,88,123,6,217
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,General Assembly,135,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,REP,Donald J Trump,33,20,2,55
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,REP,Roque Rocky De La Fuente,2,1,0,3
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,REP,Bill Weld,0,2,0,2
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,President,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Attorney General,,REP,Heather Heidelbaugh,28,25,1,54
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,REP,Timothy Defoor,27,26,1,54
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,State Treasurer,,REP,Stacy L. Garrity,27,24,0,51
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,U.S. House,7,REP,Dean N. Browning,22,13,0,35
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,U.S. House,7,REP,Lisa Scheller,14,12,1,27
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,General Assembly,135,REP,Scott J Hough,28,25,0,53
Northampton,BETHLEHEM 15TH WARD 3RD DISTRICT,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,Registered Voters,,,,,,,1891
Northampton,BETHLEHEM 16TH WARD,Registered Voters,,DEM,,,,,1010
Northampton,BETHLEHEM 16TH WARD,Registered Voters,,REP,,,,,489
Northampton,BETHLEHEM 16TH WARD,Registered Voters,,NPA,,,,,392
Northampton,BETHLEHEM 16TH WARD,Ballots Cast,,,,113,250,2,365
Northampton,BETHLEHEM 16TH WARD,Ballots Cast,,DEM,,57,193,2,252
Northampton,BETHLEHEM 16TH WARD,Ballots Cast,,REP,,56,57,0,113
Northampton,BETHLEHEM 16TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,President,,DEM,Joseph R. Biden,41,163,1,205
Northampton,BETHLEHEM 16TH WARD,President,,DEM,Bernie Sanders,16,26,1,43
Northampton,BETHLEHEM 16TH WARD,President,,DEM,Tulsi Gabbard,0,1,0,1
Northampton,BETHLEHEM 16TH WARD,President,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 16TH WARD,Attorney General,,DEM,Josh Shapiro,39,177,2,218
Northampton,BETHLEHEM 16TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Nina Ahmad,12,56,1,69
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Christina M. Hartman,3,32,0,35
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Michael Lamb,11,21,0,32
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,6,20,1,27
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,H Scott Conklin,9,12,0,21
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Tracie Fountain,1,20,0,21
Northampton,BETHLEHEM 16TH WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,State Treasurer,,DEM,Joe Torsella,34,169,2,205
Northampton,BETHLEHEM 16TH WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,U.S. House,7,DEM,Susan Wild,47,183,2,232
Northampton,BETHLEHEM 16TH WARD,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,General Assembly,135,DEM,Steve Samuelson,39,175,2,216
Northampton,BETHLEHEM 16TH WARD,General Assembly,135,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM 16TH WARD,President,,REP,Donald J Trump,51,43,0,94
Northampton,BETHLEHEM 16TH WARD,President,,REP,Bill Weld,1,9,0,10
Northampton,BETHLEHEM 16TH WARD,President,,REP,Roque Rocky De La Fuente,2,2,0,4
Northampton,BETHLEHEM 16TH WARD,President,,REP,Write-in,1,3,0,4
Northampton,BETHLEHEM 16TH WARD,Attorney General,,REP,Heather Heidelbaugh,46,45,0,91
Northampton,BETHLEHEM 16TH WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,Auditor General,,REP,Timothy Defoor,47,47,0,94
Northampton,BETHLEHEM 16TH WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,State Treasurer,,REP,Stacy L. Garrity,46,49,0,95
Northampton,BETHLEHEM 16TH WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,U.S. House,7,REP,Lisa Scheller,23,35,0,58
Northampton,BETHLEHEM 16TH WARD,U.S. House,7,REP,Dean N. Browning,30,20,0,50
Northampton,BETHLEHEM 16TH WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 16TH WARD,General Assembly,135,REP,Scott J Hough,45,47,0,92
Northampton,BETHLEHEM 16TH WARD,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,Registered Voters,,,,,,,778
Northampton,BETHLEHEM 17TH WARD,Registered Voters,,DEM,,,,,521
Northampton,BETHLEHEM 17TH WARD,Registered Voters,,REP,,,,,81
Northampton,BETHLEHEM 17TH WARD,Registered Voters,,NPA,,,,,176
Northampton,BETHLEHEM 17TH WARD,Ballots Cast,,,,56,44,1,101
Northampton,BETHLEHEM 17TH WARD,Ballots Cast,,DEM,,51,41,1,93
Northampton,BETHLEHEM 17TH WARD,Ballots Cast,,REP,,5,3,0,8
Northampton,BETHLEHEM 17TH WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,President,,DEM,Joseph R. Biden,33,32,1,66
Northampton,BETHLEHEM 17TH WARD,President,,DEM,Bernie Sanders,12,7,0,19
Northampton,BETHLEHEM 17TH WARD,President,,DEM,Tulsi Gabbard,2,0,0,2
Northampton,BETHLEHEM 17TH WARD,President,,DEM,Write-in,2,1,0,3
Northampton,BETHLEHEM 17TH WARD,Attorney General,,DEM,Josh Shapiro,36,34,0,70
Northampton,BETHLEHEM 17TH WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Nina Ahmad,9,6,0,15
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,H Scott Conklin,8,5,0,13
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,7,0,12
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Christina M. Hartman,3,8,0,11
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Michael Lamb,7,2,0,9
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Tracie Fountain,3,4,0,7
Northampton,BETHLEHEM 17TH WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,State Treasurer,,DEM,Joe Torsella,30,33,0,63
Northampton,BETHLEHEM 17TH WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,U.S. House,7,DEM,Susan Wild,42,40,0,82
Northampton,BETHLEHEM 17TH WARD,U.S. House,7,DEM,Write-in,1,1,0,2
Northampton,BETHLEHEM 17TH WARD,General Assembly,135,DEM,Steve Samuelson,37,39,0,76
Northampton,BETHLEHEM 17TH WARD,General Assembly,135,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,President,,REP,Donald J Trump,4,2,0,6
Northampton,BETHLEHEM 17TH WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,President,,REP,Bill Weld,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,President,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM 17TH WARD,Attorney General,,REP,Heather Heidelbaugh,4,2,0,6
Northampton,BETHLEHEM 17TH WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,Auditor General,,REP,Timothy Defoor,4,2,0,6
Northampton,BETHLEHEM 17TH WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,State Treasurer,,REP,Stacy L. Garrity,4,2,0,6
Northampton,BETHLEHEM 17TH WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,U.S. House,7,REP,Dean N. Browning,3,1,0,4
Northampton,BETHLEHEM 17TH WARD,U.S. House,7,REP,Lisa Scheller,1,1,0,2
Northampton,BETHLEHEM 17TH WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM 17TH WARD,General Assembly,135,REP,Scott J Hough,4,2,0,6
Northampton,BETHLEHEM 17TH WARD,General Assembly,135,REP,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Registered Voters,,,,,,,1049
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Registered Voters,,DEM,,,,,465
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Registered Voters,,REP,,,,,399
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Registered Voters,,NPA,,,,,185
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Ballots Cast,,,,120,227,1,348
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Ballots Cast,,DEM,,43,163,0,206
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Ballots Cast,,REP,,77,64,1,142
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,DEM,Joseph R. Biden,31,140,0,171
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,DEM,Bernie Sanders,9,17,0,26
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,DEM,Tulsi Gabbard,2,1,0,3
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,DEM,Write-in,0,4,0,4
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Attorney General,,DEM,Josh Shapiro,29,149,0,178
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Nina Ahmad,10,49,0,59
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Christina M. Hartman,6,38,0,44
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Rose Rosie Marie Davis,8,22,0,30
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Michael Lamb,7,11,0,18
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,H Scott Conklin,6,10,0,16
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Tracie Fountain,2,7,0,9
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,State Treasurer,,DEM,Joe Torsella,33,146,0,179
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,U.S. House,7,DEM,Susan Wild,32,158,0,190
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,U.S. House,7,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,General Assembly,138,DEM,Tara Zrinski,32,144,0,176
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,General Assembly,138,DEM,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,REP,Donald J Trump,71,56,1,128
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,REP,Bill Weld,1,5,0,6
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,President,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Attorney General,,REP,Heather Heidelbaugh,60,56,0,116
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Attorney General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,REP,Timothy Defoor,59,56,0,115
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,Auditor General,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,State Treasurer,,REP,Stacy L. Garrity,60,57,0,117
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,U.S. House,7,REP,Dean N. Browning,41,34,1,76
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,U.S. House,7,REP,Lisa Scheller,31,24,0,55
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,U.S. House,7,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,General Assembly,138,REP,Ann Flood,33,34,1,68
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,General Assembly,138,REP,Tony Tarsi,40,26,0,66
Northampton,BETHLEHEM TWSP 1ST WARD 1ST DISTRICT,General Assembly,138,REP,Write-in,0,1,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Registered Voters,,,,,,,1218
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Registered Voters,,DEM,,,,,546
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Registered Voters,,REP,,,,,469
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Registered Voters,,NPA,,,,,203
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Ballots Cast,,,,166,284,8,458
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Ballots Cast,,DEM,,57,200,5,262
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Ballots Cast,,REP,,109,84,3,196
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Ballots Cast,,NPA,,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,DEM,Joseph R. Biden,38,176,2,216
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,DEM,Bernie Sanders,15,15,2,32
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,DEM,Tulsi Gabbard,2,3,0,5
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,DEM,Write-in,1,3,0,4
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Attorney General,,DEM,Josh Shapiro,39,183,5,227
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Nina Ahmad,17,61,2,80
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Christina M. Hartman,2,48,1,51
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Michael Lamb,11,19,2,32
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Rose Rosie Marie Davis,7,23,0,30
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Tracie Fountain,3,16,0,19
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,H Scott Conklin,7,11,0,18
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,State Treasurer,,DEM,Joe Torsella,33,182,3,218
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,U.S. House,7,DEM,Susan Wild,42,184,5,231
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,General Assembly,138,DEM,Tara Zrinski,40,181,3,224
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,General Assembly,138,DEM,Write-in,1,0,0,1
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,REP,Donald J Trump,98,71,3,172
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,REP,Bill Weld,4,9,0,13
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,President,,REP,Write-in,0,2,0,2
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Attorney General,,REP,Heather Heidelbaugh,83,72,3,158
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Attorney General,,REP,Write-in,2,0,0,2
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,REP,Timothy Defoor,83,72,3,158
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,Auditor General,,REP,Write-in,2,0,0,2
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,State Treasurer,,REP,Stacy L. Garrity,84,70,3,157
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,State Treasurer,,REP,Write-in,2,0,0,2
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,U.S. House,7,REP,Dean N. Browning,51,43,1,95
Northampton,BETHLEHEM TWSP 1ST WARD 2ND DISTRICT,U.S. House,7,REP,Lisa Scheller,55,36,2,93
